source,target,count
Suzanne,guardianworld,1
Alfredo Ra�l Parodi,europapress,1
Emeline Gaube,LeParisienInfog,1
Bree ??,kylegriffin1,1
Diablo Cule,VPalacios__,1
Vvvic ?,elbaronrojo,1
�lvaro Osorio,edoilustrado,1
�scar Mora,bukukubukuku,1
JOE BLESSINGS,cnni,1
Ana Soriano,europapress,1
Anoni Du,AuroritaArce,1
Daviid,_Parao,1
Robb,AntonioMaestre,1
Jordi Su�rez,toniaira,1
Cristian Ruiz D�az,SuNotissima,1
Maria Constanza R,LaVanguardia,1
Carolina Otero,DLaraF,1
Zostawcie,HugoCabezas78,1
Jos� Alfredo,jpedrerol,1
Rafael Alberto,HugoCabezas78,1
Artur sedici�s,KRLS,1
Jan,JulianAssange,1
Villa,unicoboggi,1
Gilberto Rodriguez,l_p_o,1
Mr. Agustico �,IgnatiusFarray1,1
MissCreepy.,BoogiemanFtw,1
Victoria,mcargobe,1
KINGS ARE COMING!?,Ruantifa__,1
Carla,LaVanguardia,1
Italo Armijos,GoberElOro,1
Diego,Actualidadworld,1
Adri�n.,FroilLannister,1
Oleguer Nogues,ref1oct,1
GH Beltran,_Parao,1
Teresa ?,masademocrata,1
Jes�s Cruz,norcoreano,1
Carles Rad,govern,1
Billie,HuntLlonch,1
Eloi S.,elbaronrojo,1
JuanRomero 1-O ||?||,SkyNews,1
JJ Dunbar,PabloMM,1
Quica,nacho991960,1
Jos� Astudillo,bbcmundo,1
Xemma Pad�n �lvarez,MiguelUrban,1
Alfonso??????,paucazorla,1
@damstels,AJEnglish,1
Saraswati,davidbroncano,1
javitt     ??,agarzon,1
Ferr Voluntari,SusodeToro1,1
leosun4u,JulianAssange,1
Georgia G Casas,guardian,1
Cristina Lara,CervantesFAQs,1
Cris,TognettiDaniel,1
manuel alfonso,La_SER,1
Pau,a_nmilara,1
E.B.A.,PabloTilo,1
Sof�a Cifuentes,diostuitero,1
Xavier Gasia,denterd,1
Ingrid Tumtum,LpezGranja,1
�ngel Arce Ortiz,abasave,1
Lagartijo es Fer,sevillajordi,1
AlbertCanillas S�/�C,naciopolitica,1
ALONSO BRITTO,jordievole,1
Santiago Espitia,ignacio_simal,1
Carlos Soro,jordievole,1
C�sar Sampedro,egonzalez314,1
Luis,AristeguiOnline,1
Marcuspiula,GuineuAstuta,1
Daniel F Pedrero,PabloMM,1
Rcobas,ONVentura,1
Sr. Lobo,Yuxtagoras,1
Carles Casanovas,VilaWeb,2
Matteo Borgini,mipsicoanalisis,1
Gerard33,NTN24ve,1
Anna Rius,LaVanguardia,1
Andreu Rodr�guez,AFP,1
jads,ActualidadRT,1
cVs,KRLS,1
frikibasquet,ORigola,2
Raul Gonzalez 10,Gol,1
||*|| Xevi ?,jofrellombart,1
Vanesa Calvo Luis,lamarea_com,1
Jorge R.G.,PabloMM,1
Hara-Kiri,Lil_Glex,1
Klari,JulianAssange,1
No Dice,ErlAdptrBTC,1
Neus  Tumultu�ria,elconfidencial,1
elHollens,larazon_es,1
Ljs Mccully,JulianAssange,1
antonia,LasMananas_rne,1
Rafael Urendes,delahozm,1
Miquel Tubau,jaumeclotet,1
N�ria Cervell� ||*||,RaphaelMinder,2
Juancho,sergiole,1
Isabel Tafur,el_pais,1
Ben Cernut,France24_fr,1
Southern gentleman,davidbroncano,1
Rep. Federal Chile,carmen_hertz,1
Ricardo Ba�a,AlfonsoRojoPD,1
PENSANTE,ActualidadRT,1
Cristian Mosquera,petrogustavo,1
Alfonso N. Fdez.,Pedro_Arancon,1
Sergi M Codina,JoanQueralt,1
Gemma Fargas,GeorgeKerevan,1
eee?,Independent,1
Ifont4 ||*||,JulianAssange,1
Alex Enriquez,DavidLlorenteS,1
N�ria Bagot Grau,KRLS,1
Daniel Alvarado,ActualidadRT,1
Rosa Ginest�,urigoms,1
Paquete Grande,macwaffles,1
Anthony Hamilton,CatalansForYes,1
Nikito Nipongo,teleSURtv,1
Trevor Reader,nytimes,1
EDUIN  GARCIA,ArnaldoOtegi,1
Ander,XSalaimartin,1
me/cfs seeker,juspursuit,1
Ana Langeheldt,alfonsrm,1
Yaiza,AnitaBotwin,1
El Boscater Negre,JoelJoanJuve,1
Not here to stay,jaimeberenguer,1
Xavier Vigil,diariARA,1
Imacito,PSOE,1
Carnalgas,DaniMateoAgain,1
PabloJuarez,gzapatamadrid,1
Jorge Baque Parrales,ActualidadRT,1
Arnau ?? #1O??#S�,CallMePains,1
Angels Ba�on Carrera,KRLS,1
Gerardo Bastidas,dcabellor,1
El Pilar,puntinho10,1
vigilatuespalda3,FCB_datos,1
Allaren Landis,elbaronrojo,1
Rub�n Guti�rrez,elmundoes,1
Apolo,ActualidadRT,1
HEXACAMPEON,ActualidadRT,1
? R  �  A ?,BoogiemanFtw,1
Joe Swins,EliLake,1
Josep Maria Traveler,directe,1
cristobal arrabal,XSalaimartin,1
Raul,_Parao,1
J Gal�n,GALANIII,1
gemma gr�cia vaz,miriammas3,1
Yolanda Villajos,drexlerjorge,1
gutbarb,JulianAssange,1
EnriQuasimodo,Yolian_Molomazo,1
EduardoGarc�a,ierrejon,1
Llu�sa,elnacionalcat,1
Eduard Boada ?,CUPTarragona,1
Mireia Suau,puntinho10,1
kathleen stonehouse,ThatTimWalker,1
Aitana??,untipochavista,1
aleja ortiz tabares,NoticiasRCN,1
jairo rebolledo,carollafra,1
Elisabeth,elconfidencial,1
KizzieWiz,lizcastro,1
Gemma Corregidor Sal,diariARA,1
Marta Vallverd�,hanymac,1
Oryctes Nasicornis,007maispace,1
BUY FOLLO?ERS :ydt,danielordas_es,1
Elocuente Cesar,Irene_Montero_,1
MIROBAQ,ecorepublicano,1
Zeeshan Shah,AFP,1
kelly,marianorajoy,1
Albert Maruny,324cat,1
daVid codinach CODI,KRLS,1
Francesc Boada,FT,1
ElisabetMolinaAndr�s,JulianAssange,2
Danni,eldestapeweb,1
RANDY EMIR,ActualidadRT,1
Adriana Zur,Pablo_Iglesias_,1
Camilo,kurioso,1
CULE A MORT II*II,LaVanguardia,2
*Cos Phil   #TPV,Aquel_Ente,1
virginia,jesusplazap,2
David Silva,norcoreano,1
Ricardo Tejada,RecortesCero,1
Eduardo J.R.Paniagua,bbcmundo,1
Josep M. Palomares,XSalaimartin,1
Ram�n N��ez,hermanntertsch,1
Tarragona World,SER_TgnReus,1
Mar Perez,LaVanguardia,1
Carlos Navarrete,LaVanguardia,1
M.Antonia,Pablo_Iglesias_,1
Fernando Mu�oz,aleixrenye,1
loli,_Parao,1
Jose Luis Leal,elmundoes,1
Adriana Hernandez,Jade_1882,1
Fulli,tirafixa,1
Sergio,masademocrata,1
Menta Poleo,Jorfs_,1
Eddy,lagarder81,1
M.Cristina Borroni,SRodrigoteleSUR,1
Love de Pega,perezreverte,1
Joana,juanrallo,1
VicMen,Geryssang,1
JVan del Pino SI SI,fmarcalvaro,1
Marlyst Fernandez,ActualidadRT,1
L�dia Cervantes ??,lindyhomer,1
CIUDADANOJorgeCASTRO,PonsombyLord,1
Noviembre.,davidbroncano,1
Ra�l,informativost5,1
Carlos vicente,ActualidadRT,1
Paulina Leach,TeonaSurmava,1
Esther #S�1O,wikileaks,1
Isa,Chester_Alive,2
CRF ??,FlaDaNacao_,1
JuanFranK ???,kurioso,1
S�nia,AnitaBotwin,1
Montserrat Gir�,bbcmundo,1
??ana??,EsppeonzAguirre,1
Jordi_Casajuana,jordievole,1
Alexander Ramirez P,PatriciaDorta40,1
L. Jaafari #S�,GINER,1
N�ria Sard�,Pabriks,1
Txetake,xapo_,1
Hector R tacuri,marianorajoy,2
Mar Bcn,Xuxipc,1
Dan�lov,luisrueda96,1
Carlos,eduardoinda,1
David,niporwifi,1
Gonzalo Arias,JmReina81,1
M�dico,jaimeberenguer,1
Little Punk?,mossos,1
marta,Endavant_OSAN,2
vas ta y�,Gol,1
Memo,ImMESS10nante,1
laura obviouslie ?,cxlturx,1
Steve,CorbynSnap,1
Sr. Mojoncito,JesusCintora,1
Jose Escalona,el_pais,1
David ||*||,juanrallo,1
Tiffany Pender,cachicha,1
Joan Vinyes,Pablo_Iglesias_,1
(((#DefensemDDHH))),20m,1
Ignacio de Sig�enza,marianorajoy,2
ELBADGAMER,Cabra_Catalana,1
Noemi Casero,Agents_Rurals,1
nina589,MiguelPrados5,2
Alf.C,arsenioescolar,1
Manuela S�nchez,_ju1_,1
Silvia Argila,MariiaTrece,1
Petra Pacheco,VictorMaceda,1
ariadna,manelferrer,1
Rafael B. G.,Feloarias,1
Cala?,blonstark,1
Miguel Parramon,govern,1
General Weyler,crpandemonium,1
NaudysA.Espinosa,Mippcoexin,1
Roc a la faixa,leotaxil,1
Elisa-Mar�a #RBU,agarzon,1
Pilar Gracia N,MasDeUno,1
Alejandra,juanlusanchez,1
Noa Pad�n,KRLS,1
Toni Beltran Cuevas,XavierVallsSilv,1
Iv�n MG,redaccionmedica,1
LIBRE2000,AnaRouraFamily,1
FUE EL ESTADO,AlbanoDante76,1
xevi,GuineuAstuta,1
N�ria AM,KRLS,1
Baltej Singh Kaunke,sikhsforjustice,1
Seniat Guamache,ConElMazoDando,1
Francisco Perea,AntonioMaestre,1
duduipa,guardiacivil,1
Magui56,DLaraF,1
Nuri,btvnoticies,1
Blanca Agull�,_ju1_,1
Lina Palma,MelukLeCuenta,1
Marcos Ariza,okdiario,1
M Rosario Canton,JoseantonioJun,1
vik,lamasgitanasoy,1
Alejandro,jaricharte,1
aracilperilla,"@abtrba @CarlesMundo @AGUSTIJIMENEZ @BBCNews @CNN @Reuters Votaci�n ilegal, para que lo entiendas, igual el/la que? https://t.co/DWPOVcVyLb",1
Pedro Herrero,mariaramirezNY,1
�lvaro Pardi�as,DaniMateoAgain,1
Can Bravo,SergioYaExistia,1
javier torres,drexlerjorge,1
Victor Para,jordievole,1
?Strategos?,Antoniodavid86,1
Verdades de la vida,MiguelUrban,1
Black Man,CedricMas,1
siliker,BenBrutalplanet,1
Gladys Aguilar,dcabellor,1
Magnus Von C,Oficial_Magnus,1
Henry Bludgeon,Bluper,1
Fo,VidalQuadras,1
veronicae,Miotroyo2parte,1
Ramon del Masnou,jrosell,1
Xevi Romero,Crowfther,1
#1ONadaquevotar,Elite_never_die,1
V for ??????p ?,apuente,1
Miko?aj Mozoluk,rtvbn1,1
Mamba Negra,Xuxipc,1
david rodriguez,fran200901,1
Graciela Del Carmen,teleSURtv,1
elZetache,elzetache,1
S�lvia Zurita,JulianAssange,1
Pablo Sartal,IgnatiusFarray1,1
Antoni Ma Grau,MainatJM,1
S�lviaVila ||*||,RaphaelMinder,1
Ma.Eugenia Orozco,Las2Orillas,1
Uma Bowie,javiernegre10,1
42,UnMalPaso,1
Maria Victoria Calvo,CiutadansCs,1
Comandante Shepard?,nytimes,1
Beatriz G�mez,AnitaBotwin,1
Nieves I,ElSaltoDiario,1
delamata_s,eldiarioes,1
KayB,thetimes,1
Amadeus ??,vox_es,1
Quatre Barres,pereceron,1
aldo da cruz,cnni,1
MANYAOROCARBON,vikinguistas,1
LWoww,A3Noticias,1
CH_ABISMO #TAC,marlencita315,1
Felisuko //*//,VilaWeb,1
Re'uven,frandepan,1
? � n d r e a ?,Rubitervio,1
RonaldMcGordo,VioletaMira,1
Graciela Soriano,ActualidadRT,1
WilliamAdamaFan,agarzon,1
Clemente,europapress,1
Ricardo Santos,MiguelABernalV,1
manelnn51//?\\ #DUI,JCoscubielo,1
Sandra,jorgeramosnews,1
Consuelo Pelayo,el_pais,1
Carmen Candela,jonathanmartinz,1
Palo-cayo,DaniMateoAgain,1
Daniel R.,KRLS,1
Maria Jose Garcia,Jorge_barrero_f,1
Javier Garc�a,HiimDarven,1
Antonio VV,JosPastr,1
J2Cubero,Marta_catalonia,1
El 1 D?OCT SI S VOTA,Cazatalentos,1
�ngel,elpuntavui,1
Anton Cros,EOBroin,1
bego,DebatAlRojoVivo,5
leire prieto,elmundoes,1
Vallancufo,borghi_claudio,1
beni,AntonioMaestre,1
Candela,estherpalomera,1
Lourdes Palacios,lajornadaonline,1
Daniel Cossio,aaltafaj,1
Maureen alcorn,acgrayling,2
jofrx,PabloMM,1
Qu� pena tu vida!,Elaguijon_,1
Diego,norcoreano,1
Manu�,abel9mt,1
Gr�inne Murphy,ajplus,1
mauricio mateus,bbcmundo,1
Anna Anti�olo,Pabriks,1
Jonathan Castro,elpidiojsilva,1
CLl,SkyNews,1
homaranya,JoanQueralt,1
Pablo Portas,MovistarMinuto0,1
Jes�s,pipboy80,1
Ada,unoscribacchino,1
lluna vermella,SergiCastanye,1
nyolc,pdamio,1
Photographerdee,jlsanz,1
CDR Sant Andreu,CDRLesCorts,1
Serendipia.,agarzon,1
charlie?,TraedRuffles,1
ARO1973,okdiario,2
Dolors Revuelta,JoseJPriego,1
Angela Lloret,norcoreano,1
Inmaculada,DConesaMinguez,1
Jose Luis,GINER,1
Endendere,sanchezcastejon,1
PescadorPhiroalberto,FonsiLoaiza,1
Qui s'han cregut!1-0,Candeliano,1
J. Ignasi Ribas,ganyet,1
Sergio Cerd�n #S�,jordievole,1
LibraNani,Castro_Mas_Cota,1
Ripley,Pablo_Iglesias_,1
tomas portoles,toniaira,1
Roi,Demostenes_av,1
anto�ito patriota,_alertadigital,4
Estrella,nytimesES,1
Critic_on,NicolasMaduro,1
Tathagata,VilaSilva,1
Juan Antonio??#rcde,EnricJuliana,1
RepublicaCatalana,KRLS,1
Manu_sabe,Elaguijon_,2
Aura Violeta Olmos,la_iguanatv,1
Armand Valera H.,Pablo_Iglesias_,1
javier,agarzon,1
Pelayo Puxa Asturies,agarzon,1
Xabier Pombo,IuBoadilla,1
Javier Alberti,Josebaavila,1
Bad Loser,RanguGamer,1
Pol�ticas P�blicas,MaxQuitral,1
La Rana,dulcemorgana1,1
Josegua,Ajaumandreu,1
rcpuig94,JorgeGalindo,1
Bini?????,ABC,1
P�rgaro,JesusCintora,1
Bel�n Vilaplana ?,elespanolcom,1
vikingo,ActualidadRT,1
Ben Nicholson,_PaulMonaghan,1
Sandra Gutierrez,ActualidadRT,1
RONsinTEQUILA,AntonioMaestre,1
Ofer Laszewicki,ArielKanievsky,1
Mikel Arrazola,Sara_3001,1
J Gal�n,CristinaSegui_,1
green heart,teleSURtv,1
DAVID KENNEDY,duchp,1
praimfaya.,ElenaSanchezz,1
Paco de Paquillo,javiernegre10,1
Agn�s Capella Sala,VilaWeb,1
juanbatlle#sensepor,maticatradio,1
Violeta L�pez?,norcoreano,1
Nelson,Josee_Cule,1
Jenyral,barcagalaxy,1
Mart� Proven�als #S�,CatalansForYes,1
montigominoles,directe,1
b. troyano,2010MisterChip,1
Cecil B. DeMille,laiabalcells,1
Leonardo Javier,Logaritmo15,1
Conxita Avila,attacmadrid,1
maragda cuscuela mir,Pablo_Iglesias_,1
lacas?to?17deOctubre,CelopanYT,1
Verontruste Burger,burgercomiteeu,1
Charly,petrogustavo,1
Natalia Creado,marianorajoy,1
Valerie,govern,1
Taner,Porssuk,1
luzi acosta del vado,diostuitero,1
maribel murciano,forogc,1
Manuel BR,noticias_cuatro,1
Bauti Rios,eldestapeweb,1
Sofia Paz,ActualidadRT,1
Juan Lopez Mauro,trecet,1
Pickle Badboi,BoogiemanFtw,1
catarsis,CridaDemocracia,1
German,dmbatlle,1
Migue_alns,sopitas,1
ermessenda carcasson,VilaWeb,1
Elva,AnitaBotwin,1
Elvira Gonz�lez,juspursuit,1
Anna Anti�olo,joseantich,1
Manuel Gines Bielsa,naciodigital,1
antonio sanchez,RalitoDigital,1
Na�f y diletante,TeresaRodr_,1
JM,IgnatiusFarray1,1
Reflexions NS #1O,AntonioMaestre,1
Joana Velarde,europapress,1
N�stor Teller�a N.,ElPoliTwico,1
Bea,ActualidadRT,1
? Aorelian ?,catalangov,1
Mar�a L�pez Fern�nde,okdiario,1
Dennys Amador,ActualidadRT,1
Maarianno,AnitaBotwin,1
Xurxo Guerra ?,Mongolear,1
Albert Cam�s Noguer,govern,1
David Rabinad,ierrejon,1
Maria Rosa Aniento 3,davidbroncano,1
gina_compte,davidbroncano,1
Antonio Ramirez,CHC31,1
Pere Casas Coma,mossos,1
Alejandro Garrido,Mision_Verdad,1
JUANMA VALLEJO,elmundoes,1
COSTAMARTA II*II,guardian,1
Mr T.V,sextaNoticias,1
Est�baliz,revistamongolia,1
iluzminati,Mery_Boom,1
Alejandro J Traven A,CNNEE,1
YagoMartinez,revistamongolia,1
laura achutegui,hxllands,1
El Gran Josep ? ???,JordiSalaCosp,1
Mia   ||*||,AnitaBotwin,1
Plan�te Bar�a,anruy,1
JPereira,IgnatiusFarray1,1
Alicia Mart�,ximopuig,1
Pilar,gerardotc,1
pablo fernandez,jesusete07,1
Pablo,EFEnoticias,1
Mireia Vidal-Conte,AlbantaSanRoman,1
Frank Ganat,davidfrum,1
carlos ortega,PublimetroMX,1
Merce Puigvert Marti,MelciorComes,1
Jorge,GustavoVela71,1
Heleny Campoy,davidallengreen,1
AR,guardiacivil,1
cris,HiginiaRoig,1
Alejandro Rico,JulianAssange,1
Luli,pablomediavilla,1
Mr Glitter ????,i_kotsoni,1
sunny,pepegh7,1
LoLe,navarraorain,1
Daniel Ruiz,Pablo_Iglesias_,1
cloudinbluesky,ThomasVLinge,1
Hospitalense,okdiario,1
DF N�354,ConElMazoDando,1
Gracias_Celo??,CelopanYT,1
itzel,s_ergio87,1
Black Vader,Ester72387420,1
Sariwi????,Pablo_Iglesias_,1
Wee L,kevinoils_kevin,1
Arnau 1-O VotemS� *X,NaomiAKlein,1
Rocio M�rquez,ivanrm1969,1
Vicente,Miotroyo2parte,1
SuperPatata,CNN,1
Esteban S�nchez,TraedRuffles,1
Julietto Martinetto,TheTodo,1
(=(,kingjedet_,1
Durban A. Bracho,AnonymousPatria,1
El Listo de Turno,BearvicVictor,1
Arantxa Carmona Mart,AnitaBotwin,1
Beatriu Lannister,LaVanguardia,1
Raquelgimenez@gmail.,JuanPablo2907,1
Su�rez l 4 l,silvia_argila,1
Elisa Garrido,Guerraeterna,1
MejorandoEspa�a,vivere__memento,1
@vikingo5050,jmbartomeu,1
Yeray Rodriguez,Srcheeto,1
Hazel McDonald,karochan3,1
HELENA BITTENCOURT,Guaitafran,1
Pedro Ruiz,EsppeonzAguirre,1
rocio hurtado,perezreverte,1
Panorama,CNNEE,1
Nani Masriera Tr.105,estelada,1
Javier Gancedo,IMAGINGFACTORY,1
Ram Val,CatalansForYes,1
Ester Vinyeta,DavidMeseguer,1
Compa,Megafono_Mx,1
Moi ?,20m,1
Gis,SuNotissima,1
cerver estetic,pnique,1
Gerard33,dw_espanol,1
Septimo izqda.,SantiagoAlbaR,1
Bea L�pez,omotor6,1
MARTA,CiudadanosCs,1
denmadrid,hasta_pirineos,1
Jari.,CallMePains,1
Jose Manuel,Pablo_Iglesias_,1
Maria,CCivicaCatalana,2
Oassis Friend #1Oct,Nurioriol,1
me/cfs seeker,SextaNocheTV,1
fran,dmbatlle,1
Mar�a Jos� Gonz�lez,trecet,1
TransfugaALoBonzo,JoseLuisTCJ15M,1
Estefania Gonzalez,okdiario,1
David R. Salcedo,LaPelotaNSM_KO,1
Dani Garcia Sanchez,AntonioMaestre,1
Maria,MiguelUrban,1
S@R@H,LeoAgusto,1
Sargantania ? *X,Mrdoblezzeta,1
Nancy L�pez Rey,bbcmundo,1
Mark Cancan,luquenukem,1
pedro,AnitaBotwin,1
T?R?NHO ll*ll SI!,Juanmi_News,1
Alberto Sanchez,alexferre31,1
Mar�a Jos�,NEORAM27,1
Laura O,kurioso,1
Guille ?,DaniMateoAgain,3
Olga Bilbao,sirolopez,1
Josep Maria Ruiz,josepcosta,1
El Espa�ol,Bluper,1
Yunior,ActualidadRT,1
Gere,XSalaimartin,1
PanderetaCountry,maxpradera,1
CONCIENCIA EX-PA�OLA,libertaddigital,1
U. Ruiz,IzquierdaRevol,1
Pedro Ram�n,XavierDomenechs,1
j s,Gonzgloe,1
Gegonsa,ABarrancoCh,1
mauricio v�squez,radioyskl,1
Ire Ne ??,SOYMIGUELLAGO,1
Benji ??,FranciaMessi,1
Aleix Roig,naciodigital,1
nobody's daughter,BegoBouzas,1
?Angy?,Juan_981,1
Michelle Andrea,teleSURtv,1
Rosalia Mujica,TITORODRIGUEZZ,1
Catoloco,elmundotoday,2
Enfin Fermin,elnacionalcat,1
JuanRomero 1-O ||?||,JulianAssange,1
Daniel Rodriguez,Nick28069,1
Nor,ethally,1
FritoMeTen�is,JorgeCalabres,1
Ricardo Rom�n,Lucho009,1
Karina A de la Riva,jenarovillamil,1
?M � N I C A?,itsmoonicaruiz,2
Sandra,ActualidadRT,1
Roland Deschain,Xuxipc,1
Gerardo Bastidas,VTVcanal8,1
ESPARTANO-_-2,ActualidadRT,1
Gonzalo Arias,SostresSalvador,1
Pablo Carnero,davidbroncano,1
perepiquet,elmundoes,1
John Mastroligulano,JulianAssange,1
laura duenas,JulianAssange,1
sandman V,JonJonesSnr,1
Bar�n,LSilvaMillan,1
Francisco J. Martin,elconfidencial,1
Barbara,Olaif,1
ChicaGorra,informativost5,1
Luis Enrique Chavez,aroliveros,1
Shadow Hunter,eveelynegrii,1
Sharon Leff??,NatashaBertrand,1
Javi Basay,ActualidadRT,1
JessyLoSabe,GINER,1
senenjmc1,lamarea_com,1
CristinaMorales,UNIONEUROPEA,1
Any De La Nuez,sextaNoticias,1
Yoshie Furuhashi,joshua_landis,1
??,6b47e7642cda4fb,1
Mikel Unanue,davidbroncano,1
Josep M. Mainat,elconfidencial,1
Miguel,davidbroncano,1
Alex,partidazocope,1
Natalia L,pepecolubi,1
Olga Sokolova,RT_russian,2
Anna Sunyer,DaniMateoAgain,1
Aina Elias,philmusical,1
xavi pachon,AntonioMaestre,1
Mar�a Degli Angeli,ElNacionalWeb,1
Pastorzako,elnegrodelwhat_,1
CONTROVERSIALIST,irek59d1,1
Bea Gare,acgrayling,2
Merche Rodr�guez,norcoreano,1
Miguel Angel,e_cmch,1
Alicia,DonPorfirioDiaz,1
Guybrush_11,EsoEsLaIngle,1
Piolindependentista,catalangov,1
Ramli,frandepan,1
Rosalia Tejera,marianorajoy,1
Roberto Sosa,robertodeniz,1
Solenya,SdeSocrates,1
Alberto N��ez,davidbroncano,1
Baxtiyar Goran,aveeenkarim,1
#DonM,elmundoes,1
"John Cussack, Sr",Xuxipc,1
Antonio Rom�n,manueljesus112,1
Alce,davidbroncano,1
Javier del Campo ?,KRLS,1
Ibabe,eldiarioes,1
anderson navas,Zabayar,2
?????????,Cazatalentos,2
QuimFF,antonibassas,1
Newt,davidbroncano,1
GranJ7,celiasentenach,1
Javier J. Medina,Shepad1,1
Kreiel Wolf,AntonioMaestre,1
Bruji,El_Conde_Chico,1
Jes�s Alberto,LAUTOPIAPOSIBLE,1
Josean Torres Alves,AntonioMaestre,1
Fina Castro Blanco,elpadrecorajede,1
�scar Herrera,ramon_plasencia,1
Antianimalista,CristinaSegui_,1
Victor Daniel Osorio,mauricioeRG28,1
EL PUSSY K MANA,AnitaBotwin,1
Janira Matas,A3Noticias,1
Alonzo,MaguMonero,1
Nomanipules,mossos,1
Mo,JulianAssange,1
juanrek,BorjaBarba,1
mxmy.nereea,Solucionador24h,1
Mar�a,el_pais,1
David L�pez,norcoreano,1
#DoraLaOpinadora,pnique,1
Ark,kolontai1959,1
Blanca Fernandez,davidbroncano,1
ORGASMOS ft WEED.,elmundotoday,1
sam,AristeguiOnline,1
AlbertTitu,jucabor61,1
Luma,NTN24ve,1
M. M. R.,768903,1
J. Javier Gtz.,castrogo,1
Maggie GS Davis ?,empiezoporce,1
Magdalena L�pez O,remitjo,1
Miguel Fern�ndez,xaviconde,1
abuelabeti,Hispantv,1
Alex Hernando,revistamongolia,1
Jesus Yuste Raja,elbaronrojo,1
Daniel Contreras,marc_esteve,1
M�XICO CN CONCIENCIA,GustavoVela71,1
Juanma garcia,wilsonconil,1
En Quico,antifa_granada,1
Miguel Con� Diaz,minutounocom,1
Ricard Ferrando,govern,1
Pedro,_infoLibre,1
Dysinia,IsNinna_Bitches,1
Jefferson Silva,RaphaelMinder,1
Katie Bramhall,SkyNewsBreak,1
Stefano Lonati,Pasquorum,1
Carlos Suberviola,SenoritaPuri,1
modulistic,apuente,1
gemma fc,324cat,1
Amancio Hortera,lclmelilla,1
Sergi?,GENuINE993,1
Fernando Faucha ?,_aandrepr,1
El Peri�dico,elperiodico,1
Dani Bosque,afpfr,1
griffit36,okdiario,1
Paqui Zamora.,davidbroncano,1
EduliusDeMorouzos*!,ActualidadRT,1
DivinaPapaya,bicicletagris,1
MASG,Olimpic_spartan,1
uruyumiminene,marcdobrev,1
Rolan,kikucule,1
E.Guirao,PedroInsua1,1
Juana Robles,AgenciaElVigia,1
austri,okdiario,1
Sofia#27?,CelopanYT,1
H�ctor COMPA 43,el_pais,1
Sanja,IgnatiusFarray1,1
CasualChicMadrid,FrayJosepho,1
Paulina Hirschberg,Reforma,1
Kelsen,joseantich,1
lorena becerra,CNNEE,1
Mackenzie Griffin,DeniseDresserG,1
Rmcf,okdiario,1
Irene Riart,dmbatlle,1
Eduardo �,govern,1
Montserrat,Albert_Rivera,1
Triconinfa,rominapenate,1
Cero Aporto,RicardoPareedes,1
Ernest Boix Siques,PPopular,1
vicky rome,EdgardoRovira,1
luisa,Nanchinho,1
Tere Navarro,elbaronrojo,1
Gerard Capdevila,LaVanguardia,1
Robe Rodr�guez,blonstark,1
Marc Parry,guardiacivil,1
Mr.Tretas,MrTretas,1
David Llorente,MiguelUrban,1
Juan,vivere__memento,2
S.O.S VENEZUELA,ejrl,1
Kevin,jorgeramosnews,1
Maria Salud,forogc,1
Carolina ?,malcomgomez,1
david,GustavoBolivar,1
Lyrik Targaryen,_ayme,1
Simona F.,LombardiaOnLine,1
Jakelin Rodr�guez,manriquehector,1
Lluc,cota3143,1
Jonathan2,mmcias,1
Irasema Rosas Abrego,agarzon,1
Marc,Ester72387420,1
Sabina Rumbia,CNNEE,1
Albika???????,Nega_Maiz,1
ni sota de l'aigua,GINER,1
Laurita | #Lilera,LiliCross_,2
maricarmen trevi�o,drexlerjorge,1
Jose Luis Correa,ForcadellCarme,1
Antonio Mart�n,Famelica_legion,1
Pedro Agudo N.,elconfidencial,1
Joan Descurat,JulianAssange,1
Incitatus,daemondrow,2
Jem Brooke,JulianAssange,1
Richard Ruiz,NicolasMaduro,1
Rafel Petit Martells,cxlturx,1
Volldamina,MiguelUrban,1
La Enzima Inquieta,ojanespelt,1
s[K]ape:goat,ganesharaynaldi,1
carmen reyes,GustavoVela71,1
a y e,cxlturx,1
Don Cheshiro ?,DeniseDresserG,1
Enric,ARApolitica,1
viernes,elpais_america,1
maria jose moreno,alfonso_ussia,1
ricardoforcada,iLeoVlogs,1
Jonathan S. ?,Herzogoff,1
@clap12defebrero,carlos2015aceve,1
Susana Danino,miguelhotero,1
varlden,BiancaJagger,1
Melilla,gonzalezpons,1
Solaris S�nchez,dw_espanol,1
Java,davidbroncano,1
Gus ?,norcoreano,1
Vic5M5,rentvchannel,1
Conxita,KRLS,1
Anton Cros,Aballbona,1
?????????,davo537,1
Tere,PabloMM,1
anna ferran alemany,Solucionador24h,1
albert canals,GeorgeKerevan,1
dolors,JulianAssange,1
Girasol de Van Gogh,agarzon,1
Meritxell Ponsa,KRLS,1
Andreu Rodr�guez,antifa_granada,1
maria glez gorosarri,eljukebox,1
~Isi~,lapuntitanamas,1
Hugo Giraldo Rios,ContraGodarria,1
Roser Cerver�?,AntonioMaestre,1
Geralt,DretsCat,1
luzi acosta del vado,Guillemmartnez,1
Galego an�nimo,YescaBurgos,1
juan salcedo,alvaro_delgado,1
Elanie Cardenas,V_of_Europe,1
Arantxa Capitan,perezreverte,1
erik willey,NaomiAKlein,1
Lara,davidbroncano,1
hfmr1998,Javigami,1
